symbol,entry_time,exit_time,side,entry_px,exit_px,leverage,ret_gross,signal_date
GBPUSD,2022-01-03 00:00:00+00:00,2022-01-17 00:00:00+00:00,short,1.35209,1.36725,1.9019091958217837,-0.021324722029345898,2022-01-02 00:00:00+00:00
GBPUSD,2022-01-17 00:00:00+00:00,2022-01-18 00:00:00+00:00,long,1.36725,1.36469,2.42786667842095,-0.004545868492783353,2022-01-16 00:00:00+00:00
EURUSD,2022-01-14 00:00:00+00:00,2022-01-20 00:00:00+00:00,short,1.14564,1.13427,1.6232621608444795,0.016110201083064414,2022-01-13 00:00:00+00:00
GBPUSD,2022-01-18 00:00:00+00:00,2022-01-21 00:00:00+00:00,short,1.36469,1.35964,2.2488731525854657,0.008321896856104018,2022-01-17 00:00:00+00:00
EURUSD,2022-01-27 00:00:00+00:00,2022-02-03 00:00:00+00:00,long,1.12405,1.12992,1.8009743991681935,0.009405026220468375,2022-01-26 00:00:00+00:00
EURUSD,2022-02-04 00:00:00+00:00,2022-02-13 00:00:00+00:00,short,1.14352,1.13369,1.194601294984803,0.010269108305670759,2022-02-03 00:00:00+00:00
GBPUSD,2022-01-21 00:00:00+00:00,2022-02-17 00:00:00+00:00,long,1.35964,1.35811,2.3158054812095696,-0.002605970982209167,2022-01-20 00:00:00+00:00
GBPUSD,2022-02-17 00:00:00+00:00,2022-02-24 00:00:00+00:00,short,1.35811,1.35444,2.368994511090003,0.006401697841632749,2022-02-16 00:00:00+00:00
GBPUSD,2022-02-24 00:00:00+00:00,2022-03-08 00:00:00+00:00,long,1.35444,1.31129,1.6806729077272038,-0.053543188305446424,2022-02-23 00:00:00+00:00
EURUSD,2022-02-25 00:00:00+00:00,2022-03-09 00:00:00+00:00,long,1.11906,1.08984,1.752668886633876,-0.04576428865962672,2022-02-24 00:00:00+00:00
EURUSD,2022-03-09 00:00:00+00:00,2022-03-11 00:00:00+00:00,short,1.08984,1.10132,0.8741150756974715,-0.009207627788489261,2022-03-08 00:00:00+00:00
EURUSD,2022-03-11 00:00:00+00:00,2022-03-20 00:00:00+00:00,long,1.10132,1.10561,0.8444062587993788,0.0032892373245281313,2022-03-10 00:00:00+00:00
EURUSD,2022-03-20 00:00:00+00:00,2022-04-06 00:00:00+00:00,short,1.10561,1.09058,0.9029604971338719,0.012275120767650425,2022-03-18 00:00:00+00:00
EURUSD,2022-04-06 00:00:00+00:00,2022-04-18 00:00:00+00:00,long,1.09058,1.08138,1.4052243981081103,-0.011854301805089711,2022-04-05 00:00:00+00:00
EURUSD,2022-04-18 00:00:00+00:00,2022-04-19 00:00:00+00:00,short,1.08138,1.07799,1.7885401445981426,0.0056068644604002375,2022-04-17 00:00:00+00:00
EURUSD,2022-04-19 00:00:00+00:00,2022-04-26 00:00:00+00:00,long,1.07799,1.07124,1.750361164550806,-0.01096015534533521,2022-04-18 00:00:00+00:00
XAUUSD,2022-01-03 00:00:00+00:00,2022-05-11 00:00:00+00:00,long,1828.294,1833.463,1.4456222568783024,0.004087100567963136,2022-01-02 00:00:00+00:00
XAUUSD,2022-05-11 00:00:00+00:00,2022-11-11 00:00:00+00:00,short,1833.463,1751.947,0.6185713239222211,0.027501760352318955,2022-05-10 00:00:00+00:00
EURUSD,2022-04-26 00:00:00+00:00,2022-11-13 00:00:00+00:00,short,1.07124,1.03354,1.4612988022922841,0.05142728505882835,2022-04-25 00:00:00+00:00
GBPUSD,2022-03-08 00:00:00+00:00,2022-12-23 00:00:00+00:00,short,1.31129,1.20372,1.2875993010392146,0.10562656377520499,2022-03-07 00:00:00+00:00
