ts,equity_EURUSD,equity_GBPUSD,equity_USDJPY,equity_XAUUSD,portfolio_equity
2022-01-03 00:00:00+00:00,1.0,0.999885,0.99991,0.99979,0.9998962499999999
2022-01-04 00:00:00+00:00,1.0,0.999885,0.99991,0.99979,0.9998962499999999
2022-01-05 00:00:00+00:00,1.0,0.999885,0.99991,0.99979,0.9998962499999999
2022-01-06 00:00:00+00:00,1.0,0.999885,0.99991,0.99979,0.9998962499999999
2022-01-07 00:00:00+00:00,1.0,0.999885,0.99991,0.99979,0.9998962499999999
2022-01-09 00:00:00+00:00,1.0,0.999885,0.99991,0.99979,0.9998962499999999
2022-01-10 00:00:00+00:00,1.0,0.999885,0.99991,0.99979,0.9998962499999999
2022-01-11 00:00:00+00:00,1.0,0.999885,0.99991,0.99979,0.9998962499999999
2022-01-12 00:00:00+00:00,1.0,0.999885,0.99991,0.99979,0.9998962499999999
2022-01-13 00:00:00+00:00,1.0,0.999885,0.99991,0.99979,0.9998962499999999
2022-01-14 00:00:00+00:00,0.99992,0.999885,0.99991,0.99979,0.99987625
2022-01-16 00:00:00+00:00,0.99992,0.999885,0.99991,0.99979,0.99987625
2022-01-17 00:00:00+00:00,0.99992,0.999885,0.99991,0.99979,0.99987625
2022-01-18 00:00:00+00:00,0.99992,0.999885,0.99991,0.99979,0.99987625
2022-01-19 00:00:00+00:00,1.026851809507856,0.999885,0.99991,0.99979,1.006609202376964
2022-01-20 00:00:00+00:00,1.026851809507856,0.999885,0.99991,0.99979,1.006609202376964
2022-01-21 00:00:00+00:00,1.026851809507856,0.999885,0.99991,0.99979,1.006609202376964
2022-01-23 00:00:00+00:00,1.026851809507856,0.999885,0.99991,0.99979,1.006609202376964
2022-01-24 00:00:00+00:00,1.026851809507856,0.9924836303188624,0.99991,0.99979,1.0047588599566795
2022-01-25 00:00:00+00:00,1.026851809507856,0.9924836303188624,0.99991,1.0174387677900938,1.009171051904203
2022-01-26 00:00:00+00:00,1.026851809507856,0.9924836303188624,0.99991,1.0174387677900938,1.009171051904203
2022-01-27 00:00:00+00:00,1.026851809507856,0.9924836303188624,0.99991,1.0409305548192402,1.0150439986614896
2022-01-28 00:00:00+00:00,1.026851809507856,0.9554270903513676,0.99991,1.0409305548192402,1.0057798636696158
2022-01-30 00:00:00+00:00,1.026851809507856,0.9554270903513676,0.99991,1.0409305548192402,1.0057798636696158
2022-01-31 00:00:00+00:00,1.026851809507856,0.9554270903513676,0.99991,1.0409305548192402,1.0057798636696158
2022-02-01 00:00:00+00:00,1.026851809507856,0.9554270903513676,0.99991,1.0409305548192402,1.0057798636696158
2022-02-02 00:00:00+00:00,1.026851809507856,0.9261360276744416,0.99991,1.0409305548192402,0.9984570980003844
2022-02-03 00:00:00+00:00,1.026851809507856,0.9341799898126261,0.99991,1.0409305548192402,1.0004680885349306
