ts,portfolio_equity
2022-05-16 00:00:00+00:00,1.0692166014695812
2022-05-17 00:00:00+00:00,1.0586690905777685
2022-05-18 00:00:00+00:00,1.0622443484202986
2022-05-19 00:00:00+00:00,1.042177310829475
2022-05-20 00:00:00+00:00,1.0408865432272032
2022-05-22 00:00:00+00:00,1.0397112924105476
2022-05-23 00:00:00+00:00,1.0277376301264933
2022-05-24 00:00:00+00:00,1.0175311128485682
2022-05-25 00:00:00+00:00,1.0234204015087494
2022-05-26 00:00:00+00:00,1.020119551800916
2022-05-27 00:00:00+00:00,1.0195519142630973
2022-05-29 00:00:00+00:00,1.0213555782702926
2022-05-30 00:00:00+00:00,1.0193092423150698
2022-05-31 00:00:00+00:00,1.031706662419525
2022-06-01 00:00:00+00:00,1.0422422143300516
2022-06-02 00:00:00+00:00,1.028689725045635
2022-06-03 00:00:00+00:00,1.041082639903939
2022-06-05 00:00:00+00:00,1.0403505208417103
2022-06-06 00:00:00+00:00,1.0428267729184804
2022-06-07 00:00:00+00:00,1.0398141657529727
2022-06-08 00:00:00+00:00,1.0440972966628947
2022-06-09 00:00:00+00:00,1.0464168102286877
2022-06-10 00:00:00+00:00,1.0522129463912573
2022-06-12 00:00:00+00:00,1.054209568284253
2022-06-13 00:00:00+00:00,1.0720120947000058
2022-06-14 00:00:00+00:00,1.0798722528811746
2022-06-15 00:00:00+00:00,1.0657619613625224
2022-06-16 00:00:00+00:00,1.0522057190832916
2022-06-17 00:00:00+00:00,1.069057174922524
2022-06-19 00:00:00+00:00,1.0701901307973236
2022-06-20 00:00:00+00:00,1.0684126194878676
2022-06-21 00:00:00+00:00,1.0719933102893517
2022-06-22 00:00:00+00:00,1.068454938934232
2022-06-23 00:00:00+00:00,1.0674058824536792
2022-06-24 00:00:00+00:00,1.0666794829068778
2022-06-26 00:00:00+00:00,1.063099818524176
2022-06-27 00:00:00+00:00,1.06697705869369
2022-06-28 00:00:00+00:00,1.07789592839316
2022-06-29 00:00:00+00:00,1.087119907160822
2022-06-30 00:00:00+00:00,1.0825802868236136
2022-07-01 00:00:00+00:00,1.084677352534934
2022-07-03 00:00:00+00:00,1.0834438760791512
2022-07-04 00:00:00+00:00,1.086075302123959
2022-07-05 00:00:00+00:00,1.1096050018096182
2022-07-06 00:00:00+00:00,1.119430842548567
2022-07-07 00:00:00+00:00,1.1164887527270622
2022-07-08 00:00:00+00:00,1.1167001279299784
2022-07-10 00:00:00+00:00,1.1181669184222025
2022-07-11 00:00:00+00:00,1.1327410131784368
2022-07-12 00:00:00+00:00,1.132915200273133
2022-07-13 00:00:00+00:00,1.135170362067517
2022-07-14 00:00:00+00:00,1.1461460172857088
2022-07-15 00:00:00+00:00,1.1452042800693911
2022-07-17 00:00:00+00:00,1.1423844362170041
2022-07-18 00:00:00+00:00,1.1370261449694146
2022-07-19 00:00:00+00:00,1.1273467114733196
2022-07-20 00:00:00+00:00,1.1386284093406034
2022-07-21 00:00:00+00:00,1.121874132862237
2022-07-22 00:00:00+00:00,1.1148349464233287
2022-07-24 00:00:00+00:00,1.1181764832953986
2022-07-25 00:00:00+00:00,1.115761745690302
2022-07-26 00:00:00+00:00,1.1244485068762613
2022-07-27 00:00:00+00:00,1.104568305910367
2022-07-28 00:00:00+00:00,1.0942251969267753
2022-07-29 00:00:00+00:00,1.0842846818239191
2022-07-31 00:00:00+00:00,1.0870356774822667
2022-08-01 00:00:00+00:00,1.0703596340896722
2022-08-02 00:00:00+00:00,1.0907728628355766
2022-08-03 00:00:00+00:00,1.0910351664464346
2022-08-04 00:00:00+00:00,1.07618415360542
2022-08-05 00:00:00+00:00,1.0921075818252879
2022-08-07 00:00:00+00:00,1.0927788864425518
2022-08-08 00:00:00+00:00,1.087888064688685
2022-08-09 00:00:00+00:00,1.0878166820966861
2022-08-10 00:00:00+00:00,1.0789442130281643
2022-08-11 00:00:00+00:00,1.078996028364654
2022-08-12 00:00:00+00:00,1.082083268288266
2022-08-14 00:00:00+00:00,1.0819821778470127
2022-08-15 00:00:00+00:00,1.086829132274291
2022-08-16 00:00:00+00:00,1.0903728230336527
2022-08-17 00:00:00+00:00,1.09143850443185
2022-08-18 00:00:00+00:00,1.0956523695552929
2022-08-19 00:00:00+00:00,1.0984673541653247
2022-08-21 00:00:00+00:00,1.098623483668905
2022-08-22 00:00:00+00:00,1.1052081619907428
2022-08-23 00:00:00+00:00,1.099915566784796
2022-08-24 00:00:00+00:00,1.0992652546710564
2022-08-25 00:00:00+00:00,1.0964397561298742
2022-08-26 00:00:00+00:00,1.0999269579976558
2022-08-28 00:00:00+00:00,1.1011838040244106
2022-08-29 00:00:00+00:00,1.1020492666414738
2022-08-30 00:00:00+00:00,1.1074083059300643
2022-08-31 00:00:00+00:00,1.114463348796584
2022-09-01 00:00:00+00:00,1.1267499435074029
2022-09-02 00:00:00+00:00,1.1247679094035241
2022-09-04 00:00:00+00:00,1.13087653961041
2022-09-05 00:00:00+00:00,1.126009671592657
2022-09-06 00:00:00+00:00,1.1473449191881366
2022-09-07 00:00:00+00:00,1.1415137225715388
2022-09-08 00:00:00+00:00,1.1423733432095773
2022-09-09 00:00:00+00:00,1.1287367636100758
2022-09-11 00:00:00+00:00,1.1239988908728173
2022-09-12 00:00:00+00:00,1.1139553911397566
2022-09-13 00:00:00+00:00,1.151899905852952
2022-09-14 00:00:00+00:00,1.1457121673523885
2022-09-15 00:00:00+00:00,1.173234880573882
2022-09-16 00:00:00+00:00,1.1813024705914201
2022-09-18 00:00:00+00:00,1.1912791866178378
2022-09-19 00:00:00+00:00,1.1918719969874123
2022-09-20 00:00:00+00:00,1.2021993665102777
2022-09-21 00:00:00+00:00,1.2196450267242638
2022-09-22 00:00:00+00:00,1.2167596808926822
2022-09-23 00:00:00+00:00,1.230045056342535
2022-09-25 00:00:00+00:00,1.235868046421169
2022-09-26 00:00:00+00:00,1.238223208267822
2022-09-27 00:00:00+00:00,1.2416676820480932
2022-09-28 00:00:00+00:00,1.2305808597531591
2022-09-29 00:00:00+00:00,1.2268995650345684
2022-09-30 00:00:00+00:00,1.2319378099904934
2022-10-02 00:00:00+00:00,1.2354075072124828
2022-10-03 00:00:00+00:00,1.2189459518597954
2022-10-04 00:00:00+00:00,1.2072220109664196
2022-10-05 00:00:00+00:00,1.2164741067073077
2022-10-06 00:00:00+00:00,1.2391508686696724
2022-10-07 00:00:00+00:00,1.2547222966459826
2022-10-09 00:00:00+00:00,1.2639453525738398
2022-10-10 00:00:00+00:00,1.2696757706932513
2022-10-11 00:00:00+00:00,1.2736787391148419
2022-10-12 00:00:00+00:00,1.2775736587276707
2022-10-13 00:00:00+00:00,1.2627305966432836
2022-10-14 00:00:00+00:00,1.2679944985865754
2022-10-16 00:00:00+00:00,1.2608371536960785
2022-10-17 00:00:00+00:00,1.258406324137504
2022-10-18 00:00:00+00:00,1.2580882128354183
2022-10-19 00:00:00+00:00,1.2759455614944701
2022-10-20 00:00:00+00:00,1.282969029016731
2022-10-21 00:00:00+00:00,1.264867102981111
2022-10-23 00:00:00+00:00,1.2569969619198234
2022-10-24 00:00:00+00:00,1.2610492275636713
2022-10-25 00:00:00+00:00,1.2408155077075966
2022-10-26 00:00:00+00:00,1.2241481021821308
2022-10-27 00:00:00+00:00,1.2260890435846576
2022-10-28 00:00:00+00:00,1.2267697810655473
2022-10-30 00:00:00+00:00,1.2250281086193566
2022-10-31 00:00:00+00:00,1.2327220197980164
2022-11-01 00:00:00+00:00,1.2208904226606236
2022-11-02 00:00:00+00:00,1.2407698675429055
2022-11-03 00:00:00+00:00,1.2552851467620942
2022-11-04 00:00:00+00:00,1.2411123875114918
2022-11-06 00:00:00+00:00,1.241946983682599
2022-11-07 00:00:00+00:00,1.2393467151086226
2022-11-08 00:00:00+00:00,1.2363415440828613
2022-11-09 00:00:00+00:00,1.2417934065866418
2022-11-10 00:00:00+00:00,1.213463137683468
2022-11-11 00:00:00+00:00,1.202465998736119
2022-11-13 00:00:00+00:00,1.2031880959758867
2022-11-14 00:00:00+00:00,1.2043532022346257
2022-11-15 00:00:00+00:00,1.1976342105459605
2022-11-16 00:00:00+00:00,1.1965448544945072
2022-11-17 00:00:00+00:00,1.2017444085442213
2022-11-18 00:00:00+00:00,1.1981654479885826
2022-11-20 00:00:00+00:00,1.1944449836634417
2022-11-21 00:00:00+00:00,1.1934781450119016
2022-11-22 00:00:00+00:00,1.1904584698297025
2022-11-23 00:00:00+00:00,1.1864571840397988
2022-11-24 00:00:00+00:00,1.1790303002967146
2022-11-25 00:00:00+00:00,1.1783242315109257
2022-11-27 00:00:00+00:00,1.1742796341284902
2022-11-28 00:00:00+00:00,1.1727377147845837
2022-11-29 00:00:00+00:00,1.1728330958851159
2022-11-30 00:00:00+00:00,1.1765416622134046
2022-12-01 00:00:00+00:00,1.1808416812449363
2022-12-02 00:00:00+00:00,1.1804028937664452
2022-12-04 00:00:00+00:00,1.1785831045001767
2022-12-05 00:00:00+00:00,1.1686745311137023
2022-12-06 00:00:00+00:00,1.1635915820873106
2022-12-07 00:00:00+00:00,1.177643406418758
2022-12-08 00:00:00+00:00,1.1838933579474735
2022-12-09 00:00:00+00:00,1.1902085879233801
2022-12-11 00:00:00+00:00,1.192104437889049
2022-12-12 00:00:00+00:00,1.191117360829191
2022-12-13 00:00:00+00:00,1.2150207476543133
2022-12-14 00:00:00+00:00,1.2181471446251517
2022-12-15 00:00:00+00:00,1.1921210866587897
2022-12-16 00:00:00+00:00,1.1875187640094895
2022-12-18 00:00:00+00:00,1.1820964923919506
2022-12-19 00:00:00+00:00,1.180845508845146
2022-12-20 00:00:00+00:00,1.201169939021339
2022-12-21 00:00:00+00:00,1.2046317358768215
2022-12-22 00:00:00+00:00,1.203753981783709
2022-12-23 00:00:00+00:00,1.2057272968780095
2022-12-25 00:00:00+00:00,1.2084734106783612
2022-12-26 00:00:00+00:00,1.2090971699916437
2022-12-27 00:00:00+00:00,1.2107240400521009
2022-12-28 00:00:00+00:00,1.2060837349856428
2022-12-29 00:00:00+00:00,1.2155883821735307
2022-12-30 00:00:00+00:00,1.213594422429029
