ts,equity_EURUSD,equity_GBPUSD,equity_US500,equity_USDJPY,equity_XAUUSD,portfolio_equity
2023-01-04 00:00:00+00:00,1.0,1.0,1.0,1.0,1.0,1.0
2023-01-05 00:00:00+00:00,1.0,1.0,1.0,1.0,1.0,1.0
2023-01-06 00:00:00+00:00,1.0,1.0,1.0,1.0,1.0,1.0
2023-01-09 00:00:00+00:00,1.0,1.0,1.0,1.0,1.0,1.0
2023-01-10 00:00:00+00:00,1.0,1.0,1.0,1.0,1.0,1.0
2023-01-11 00:00:00+00:00,1.0,1.0,1.0,1.0,1.0,1.0
2023-01-12 00:00:00+00:00,1.0,1.0,1.0,1.0,1.0,1.0
2023-01-13 00:00:00+00:00,0.99992,0.999885,1.0,0.99991,1.0,0.999943
2023-01-17 00:00:00+00:00,0.99992,0.999885,1.0,0.99991,0.99979,0.999901
2023-01-18 00:00:00+00:00,0.99992,0.999885,1.0,0.99991,0.99979,0.999901
2023-01-19 00:00:00+00:00,0.99992,0.999885,0.9999,0.99991,0.99979,0.9998809999999999
2023-01-20 00:00:00+00:00,0.99992,0.999885,0.9999,0.99991,0.99979,0.9998809999999999
2023-01-23 00:00:00+00:00,0.99992,0.999885,0.9999,0.99991,0.99979,0.9998809999999999
2023-01-24 00:00:00+00:00,0.99992,0.999885,0.9999,1.0119496145835951,0.99979,1.002288922916719
2023-01-25 00:00:00+00:00,0.99992,0.999885,0.9999,1.0154746489807747,0.99979,1.002993929796155
2023-01-26 00:00:00+00:00,0.99992,0.999885,0.9999,1.0154746489807747,0.99979,1.002993929796155
2023-01-27 00:00:00+00:00,0.99992,0.999885,0.9999,1.0154746489807747,0.99979,1.002993929796155
2023-01-30 00:00:00+00:00,0.99992,0.999885,0.9999,1.0154746489807747,0.99979,1.002993929796155
2023-01-31 00:00:00+00:00,0.99992,0.999885,0.9999,1.0180349049493231,0.99979,1.0035059809898645
2023-02-01 00:00:00+00:00,0.99992,0.9906295027796395,0.9999,1.0180349049493231,0.99979,1.0016548815457926
2023-02-02 00:00:00+00:00,0.99992,1.0030837565671447,1.0228616692786194,1.0445443797009926,0.99979,1.0140399611093511
2023-02-03 00:00:00+00:00,0.99992,1.029732906861968,1.0228616692786194,1.0445443797009926,1.0010534737562935,1.0196224859195748
2023-02-06 00:00:00+00:00,1.0080523127281682,1.029732906861968,1.0228616692786194,1.092947072036401,1.0010534737562935,1.03092948693229
2023-02-07 00:00:00+00:00,1.0080523127281682,1.029732906861968,1.0228616692786194,1.092947072036401,1.0010534737562935,1.03092948693229
2023-02-08 00:00:00+00:00,1.0080523127281682,1.029732906861968,1.0228616692786194,1.092947072036401,1.0010534737562935,1.03092948693229
2023-02-09 00:00:00+00:00,1.0080523127281682,1.029732906861968,1.0228616692786194,1.092947072036401,1.0010534737562935,1.03092948693229
2023-02-10 00:00:00+00:00,1.0080523127281682,1.029732906861968,1.0228616692786194,1.092947072036401,1.0010534737562935,1.03092948693229
2023-02-13 00:00:00+00:00,1.0080523127281682,1.029732906861968,1.0228616692786194,1.092947072036401,1.0010534737562935,1.03092948693229
2023-02-14 00:00:00+00:00,1.0080523127281682,1.029732906861968,1.0228616692786194,1.092947072036401,1.0010534737562935,1.03092948693229
2023-02-15 00:00:00+00:00,1.0080523127281682,1.029732906861968,1.0360409334377845,1.092947072036401,1.0010534737562935,1.0335653397641231
2023-02-16 00:00:00+00:00,1.0080523127281682,1.029732906861968,1.0357105034825442,1.092947072036401,1.0010534737562935,1.033499253773075
2023-02-17 00:00:00+00:00,1.0080523127281682,1.029732906861968,1.052680842137362,1.092947072036401,1.0010534737562935,1.0368933215040386
2023-02-21 00:00:00+00:00,1.0080523127281682,1.029732906861968,1.0532441806422554,1.092947072036401,1.0010534737562935,1.0370059892050172
2023-02-22 00:00:00+00:00,1.0080523127281682,1.029732906861968,1.0622511942938786,1.092947072036401,1.0010534737562935,1.0388073919353418
2023-02-23 00:00:00+00:00,1.0080523127281682,1.029732906861968,1.0622511942938786,1.092947072036401,1.0010534737562935,1.0388073919353418
2023-02-24 00:00:00+00:00,1.0080523127281682,1.029732906861968,1.0622511942938786,1.092947072036401,1.0010534737562935,1.0388073919353418
2023-02-27 00:00:00+00:00,1.0080523127281682,1.029732906861968,1.0622511942938786,1.092947072036401,1.0010534737562935,1.0388073919353418
