symbol,entry_time,exit_time,side,entry_px,exit_px,leverage,ret_gross
USDJPY,2023-01-13 00:00:00+00:00,2023-01-24 00:00:00+00:00,long,129.172,130.593,1.1110873812366497,0.012222890167662202
USDJPY,2023-01-24 00:00:00+00:00,2023-01-25 00:00:00+00:00,short,130.593,130.214,1.2625346708602638,0.003664060403360289
USDJPY,2023-01-25 00:00:00+00:00,2023-01-31 00:00:00+00:00,long,130.214,130.48,1.322562470990454,0.0027017188419329718
GBPUSD,2023-01-13 00:00:00+00:00,2023-02-01 00:00:00+00:00,short,1.22158,1.23077,1.200132753221999,-0.00902865142038183
GBPUSD,2023-02-01 00:00:00+00:00,2023-02-02 00:00:00+00:00,long,1.23077,1.23865,2.0,0.012804991996880233
US500,2023-01-19 00:00:00+00:00,2023-02-02 00:00:00+00:00,long,232.934,249.804,0.31990232055163076,0.02316858916133329
USDJPY,2023-01-31 00:00:00+00:00,2023-02-02 00:00:00+00:00,short,130.48,128.603,1.823005154911596,0.026224560666531564
GBPUSD,2023-02-02 00:00:00+00:00,2023-02-03 00:00:00+00:00,short,1.23865,1.22205,2.0,0.02680337464174687
XAUUSD,2023-01-17 00:00:00+00:00,2023-02-03 00:00:00+00:00,short,1917.855,1915.035,1.1455459560317458,0.001684402416245973
EURUSD,2023-01-13 00:00:00+00:00,2023-02-06 00:00:00+00:00,short,1.08595,1.0789,1.2776138591754187,0.00829428399759355
USDJPY,2023-02-02 00:00:00+00:00,2023-02-06 00:00:00+00:00,long,128.603,132.06,1.7308370072294998,0.046526935872354236
US500,2023-02-02 00:00:00+00:00,2023-02-15 00:00:00+00:00,short,249.804,241.494,0.39341291597848405,0.013087305774852296
US500,2023-02-15 00:00:00+00:00,2023-02-16 00:00:00+00:00,long,241.494,241.434,0.478838426290982,-0.00011896902439590644
US500,2023-02-16 00:00:00+00:00,2023-02-17 00:00:00+00:00,short,241.434,233.284,0.49141511723307546,0.016588521937463536
US500,2023-02-17 00:00:00+00:00,2023-02-21 00:00:00+00:00,long,233.284,233.634,0.4900854161206013,0.0007352835841386915
US500,2023-02-21 00:00:00+00:00,2023-02-22 00:00:00+00:00,short,233.634,229.504,0.495181138072937,0.0087534267283068
GBPUSD,2023-02-03 00:00:00+00:00,2023-02-28 00:00:00+00:00,long,1.22205,1.20618,1.7906546872154616,-0.023254113895593096
GBPUSD,2023-02-28 00:00:00+00:00,2023-03-01 00:00:00+00:00,short,1.20618,1.20324,1.6281618594264293,0.003968558479425711
EURUSD,2023-02-06 00:00:00+00:00,2023-03-02 00:00:00+00:00,long,1.0789,1.06684,1.6811013396999033,-0.01879143772062353
EURUSD,2023-03-02 00:00:00+00:00,2023-03-03 00:00:00+00:00,short,1.06684,1.05982,2.0,0.013160361441265866
GBPUSD,2023-03-01 00:00:00+00:00,2023-03-06 00:00:00+00:00,long,1.20324,1.20268,1.6561550601124502,-0.0007707912250782081
XAUUSD,2023-02-03 00:00:00+00:00,2023-03-06 00:00:00+00:00,long,1915.035,1852.255,1.1705557220233072,-0.038373966130448335
EURUSD,2023-03-03 00:00:00+00:00,2023-03-07 00:00:00+00:00,long,1.05982,1.06853,2.0,0.016436753410956406
GBPUSD,2023-03-06 00:00:00+00:00,2023-03-07 00:00:00+00:00,short,1.20268,1.20242,1.6107918053509829,0.00034822718378210016
EURUSD,2023-03-07 00:00:00+00:00,2023-03-08 00:00:00+00:00,short,1.06853,1.05482,2.0,0.02566142270221694
XAUUSD,2023-03-06 00:00:00+00:00,2023-03-08 00:00:00+00:00,short,1852.255,1813.855,1.8158409998955634,0.03764508363912628
EURUSD,2023-03-08 00:00:00+00:00,2023-03-13 00:00:00+00:00,long,1.05482,1.06811,1.7541723939737197,0.02210135484339544
GBPUSD,2023-03-07 00:00:00+00:00,2023-03-13 00:00:00+00:00,long,1.20242,1.20749,1.9293842992303079,0.008135242591687953
USDJPY,2023-02-06 00:00:00+00:00,2023-03-13 00:00:00+00:00,short,132.06,134.968,1.3116954496220674,-0.028883919184468938
XAUUSD,2023-03-08 00:00:00+00:00,2023-03-13 00:00:00+00:00,long,1813.855,1877.695,1.4835480220038524,0.05221459583303286
GBPUSD,2023-03-13 00:00:00+00:00,2023-03-17 00:00:00+00:00,short,1.20749,1.21088,1.372496484657414,-0.0038532518554924666
XAUUSD,2023-03-13 00:00:00+00:00,2023-03-17 00:00:00+00:00,short,1877.695,1921.295,1.1113511956527984,-0.02580552865639115
EURUSD,2023-03-13 00:00:00+00:00,2023-03-20 00:00:00+00:00,short,1.06811,1.06806,1.6733771257446617,7.833355767380587e-05
US500,2023-02-22 00:00:00+00:00,2023-03-20 00:00:00+00:00,long,229.504,233.534,0.47124374283030596,0.00827485483305797
USDJPY,2023-03-13 00:00:00+00:00,2023-03-21 00:00:00+00:00,long,134.968,131.397,1.5930906480303972,-0.04215018896417332
USDJPY,2023-03-21 00:00:00+00:00,2023-03-22 00:00:00+00:00,short,131.397,132.401,1.2310104007943705,-0.009406108529095689
USDJPY,2023-03-22 00:00:00+00:00,2023-03-23 00:00:00+00:00,long,132.401,131.185,1.1772564792967266,-0.010812183282791104
EURUSD,2023-03-20 00:00:00+00:00,2023-03-28 00:00:00+00:00,long,1.06806,1.08061,1.435163195317815,0.016863563939515373
USDJPY,2023-03-23 00:00:00+00:00,2023-03-28 00:00:00+00:00,short,131.185,131.235,1.1521942446777935,-0.00043914862395766396
EURUSD,2023-03-28 00:00:00+00:00,2023-03-29 00:00:00+00:00,short,1.08061,1.0839,1.693362987275191,-0.005155573452157182
GBPUSD,2023-03-17 00:00:00+00:00,2023-04-03 00:00:00+00:00,long,1.21088,1.22856,1.4042212229702564,0.020502965795218705
US500,2023-03-20 00:00:00+00:00,2023-04-05 00:00:00+00:00,short,233.534,242.474,0.556893508453893,-0.0213186429623858
EURUSD,2023-03-29 00:00:00+00:00,2023-04-11 00:00:00+00:00,long,1.0839,1.08687,1.7146720086188063,0.004698381645537019
EURUSD,2023-04-11 00:00:00+00:00,2023-04-12 00:00:00+00:00,short,1.08687,1.09163,2.0,-0.008759097224139367
GBPUSD,2023-04-03 00:00:00+00:00,2023-04-18 00:00:00+00:00,short,1.22856,1.2373,2.0,-0.014228039330598463
GBPUSD,2023-04-18 00:00:00+00:00,2023-04-19 00:00:00+00:00,long,1.2373,1.24242,1.8864686197480562,0.007806287345922519
GBPUSD,2023-04-19 00:00:00+00:00,2023-04-20 00:00:00+00:00,short,1.24242,1.24278,1.9100474251391752,-0.0005534497778930331
GBPUSD,2023-04-20 00:00:00+00:00,2023-04-21 00:00:00+00:00,long,1.24278,1.24396,1.9596461615412424,0.0018606531088517272
GBPUSD,2023-04-21 00:00:00+00:00,2023-04-24 00:00:00+00:00,short,1.24396,1.2447,2.0,-0.0011897488665231215
GBPUSD,2023-04-24 00:00:00+00:00,2023-04-25 00:00:00+00:00,long,1.2447,1.24985,2.0,0.008275086366192674
GBPUSD,2023-04-25 00:00:00+00:00,2023-04-26 00:00:00+00:00,short,1.24985,1.24139,2.0,0.01353762451494167
GBPUSD,2023-04-26 00:00:00+00:00,2023-04-27 00:00:00+00:00,long,1.24139,1.24704,2.0,0.009102699393421787
USDJPY,2023-03-28 00:00:00+00:00,2023-05-02 00:00:00+00:00,long,131.235,137.521,1.2473529887535948,0.05974672067135344
EURUSD,2023-04-12 00:00:00+00:00,2023-05-03 00:00:00+00:00,long,1.09163,1.1011,2.0,0.017350201075455818
USDJPY,2023-05-02 00:00:00+00:00,2023-05-04 00:00:00+00:00,short,137.521,134.549,1.5878979444183667,0.034316451238802385
USDJPY,2023-05-04 00:00:00+00:00,2023-05-05 00:00:00+00:00,long,134.549,134.161,1.290278167405935,-0.0037207852080172496
EURUSD,2023-05-03 00:00:00+00:00,2023-05-08 00:00:00+00:00,short,1.1011,1.10182,2.0,-0.001307783125965134
GBPUSD,2023-04-27 00:00:00+00:00,2023-05-12 00:00:00+00:00,short,1.24704,1.25072,2.0,-0.005901975878881416
EURUSD,2023-05-08 00:00:00+00:00,2023-05-30 00:00:00+00:00,long,1.10182,1.07067,2.0,-0.056542810985460434
EURUSD,2023-05-30 00:00:00+00:00,2023-05-31 00:00:00+00:00,short,1.07067,1.07316,2.0,-0.00465129311552559
USDJPY,2023-05-05 00:00:00+00:00,2023-06-01 00:00:00+00:00,short,134.161,139.135,1.2924911544275808,-0.0479189257841158
GBPUSD,2023-05-12 00:00:00+00:00,2023-06-02 00:00:00+00:00,long,1.25072,1.25261,2.0,0.003022259178712794
US500,2023-04-05 00:00:00+00:00,2023-06-02 00:00:00+00:00,long,242.474,233.854,0.6102852889716438,-0.021695766106615774
EURUSD,2023-05-31 00:00:00+00:00,2023-06-05 00:00:00+00:00,long,1.07316,1.0697,2.0,-0.006448246300644556
GBPUSD,2023-06-02 00:00:00+00:00,2023-06-05 00:00:00+00:00,short,1.25261,1.24301,2.0,0.01532799514613492
US500,2023-06-02 00:00:00+00:00,2023-06-06 00:00:00+00:00,short,233.854,238.334,0.9368347678646736,-0.01794717969345709
GBPUSD,2023-06-05 00:00:00+00:00,2023-06-08 00:00:00+00:00,long,1.24301,1.24441,2.0,0.0022525965197384146
US500,2023-06-06 00:00:00+00:00,2023-06-15 00:00:00+00:00,long,238.334,242.044,0.7830715746985544,0.012189597548531238
GBPUSD,2023-06-08 00:00:00+00:00,2023-06-29 00:00:00+00:00,short,1.24441,1.26415,2.0,-0.0317258781269838
XAUUSD,2023-03-17 00:00:00+00:00,2023-07-03 00:00:00+00:00,long,1921.295,1918.125,1.0167252547124133,-0.0016775243038879134
EURUSD,2023-06-05 00:00:00+00:00,2023-07-25 00:00:00+00:00,short,1.0697,1.1063,2.0,-0.06843040104702247
EURUSD,2023-07-25 00:00:00+00:00,2023-08-25 00:00:00+00:00,long,1.1063,1.07989,2.0,-0.04774473470125651
GBPUSD,2023-06-29 00:00:00+00:00,2023-10-09 00:00:00+00:00,long,1.26415,1.22191,2.0,-0.06682751255784525
GBPUSD,2023-10-09 00:00:00+00:00,2023-10-13 00:00:00+00:00,short,1.22191,1.21823,2.0,0.0060233568757110945
GBPUSD,2023-10-13 00:00:00+00:00,2023-10-17 00:00:00+00:00,long,1.21823,1.22112,1.9502439462580698,0.0046265524611000365
GBPUSD,2023-10-17 00:00:00+00:00,2023-10-19 00:00:00+00:00,short,1.22112,1.21411,2.0,0.011481263102725237
GBPUSD,2023-10-19 00:00:00+00:00,2023-10-24 00:00:00+00:00,long,1.21411,1.22488,1.9777272454847388,0.017543815991854395
GBPUSD,2023-10-24 00:00:00+00:00,2023-10-25 00:00:00+00:00,short,1.22488,1.21618,2.0,0.014205473189210283
GBPUSD,2023-10-25 00:00:00+00:00,2023-10-31 00:00:00+00:00,long,1.21618,1.21633,2.0,0.000246674012070347
XAUUSD,2023-07-03 00:00:00+00:00,2023-11-01 00:00:00+00:00,short,1918.125,1983.625,2.0,-0.06829586184424885
EURUSD,2023-08-25 00:00:00+00:00,2023-12-06 00:00:00+00:00,short,1.07989,1.07933,2.0,0.0010371426719391064
EURUSD,2023-12-06 00:00:00+00:00,2023-12-14 00:00:00+00:00,long,1.07933,1.08826,2.0,0.016547302493213678
