symbol,entry_time,exit_time,side,entry_px,exit_px,leverage,ret_gross
GBPUSD,2022-06-15 00:00:00+00:00,2022-06-16 00:00:00+00:00,long,1.20106,1.21741,1.0009654859475619,0.013626118341500574
US500,2022-07-08 00:00:00+00:00,2022-07-12 00:00:00+00:00,short,252.487,246.376,0.2136152230906229,0.005170177586595724
US500,2022-07-12 00:00:00+00:00,2022-07-20 00:00:00+00:00,long,246.376,250.754,0.22495179694121717,0.003997300739555199
XAUUSD,2022-06-15 00:00:00+00:00,2022-07-28 00:00:00+00:00,long,1810.813,1738.618,0.7046692556498493,-0.028094340449091638
US500,2022-07-20 00:00:00+00:00,2022-07-29 00:00:00+00:00,short,250.754,241.804,0.23639379134614816,0.008437450379846476
US500,2022-07-29 00:00:00+00:00,2022-08-04 00:00:00+00:00,long,241.804,252.824,0.2183669813653432,0.00995187893767714
US500,2022-08-04 00:00:00+00:00,2022-08-05 00:00:00+00:00,short,252.824,246.124,0.24581347131659606,0.006514216442351969
US500,2022-08-05 00:00:00+00:00,2022-08-09 00:00:00+00:00,long,246.124,252.854,0.24393224473287126,0.006670068774488587
US500,2022-08-09 00:00:00+00:00,2022-08-10 00:00:00+00:00,short,252.854,250.664,0.24648115275819305,0.0021348039759720877
US500,2022-08-10 00:00:00+00:00,2022-08-11 00:00:00+00:00,long,250.664,256.084,0.24268234190544596,0.005247416035519735
US500,2022-08-11 00:00:00+00:00,2022-08-16 00:00:00+00:00,short,256.084,250.634,0.24397694909812653,0.005192336782402632
XAUUSD,2022-07-28 00:00:00+00:00,2022-08-18 00:00:00+00:00,short,1738.618,1764.865,0.8936964757222324,-0.013491664873066616
US500,2022-08-16 00:00:00+00:00,2022-09-09 00:00:00+00:00,long,250.634,236.545,0.2668873702963777,-0.015002657899988277
XAUUSD,2022-08-18 00:00:00+00:00,2022-09-13 00:00:00+00:00,long,1764.865,1725.144,0.8701340094268497,-0.019583703562846933
XAUUSD,2022-09-13 00:00:00+00:00,2022-09-14 00:00:00+00:00,short,1725.144,1702.064,1.1320354267498791,0.01514504160196896
XAUUSD,2022-09-14 00:00:00+00:00,2022-10-04 00:00:00+00:00,long,1702.064,1700.918,1.0610149980492503,-0.0007143815906831811
XAUUSD,2022-10-04 00:00:00+00:00,2022-10-12 00:00:00+00:00,short,1700.918,1663.955,0.7019416532349112,0.015254038894598056
XAUUSD,2022-10-12 00:00:00+00:00,2022-10-13 00:00:00+00:00,long,1663.955,1674.422,0.6642560603024614,0.0041784592631327454
XAUUSD,2022-10-13 00:00:00+00:00,2022-10-14 00:00:00+00:00,short,1674.422,1663.265,0.667089222521195,0.004444945453218401
XAUUSD,2022-10-14 00:00:00+00:00,2022-10-27 00:00:00+00:00,long,1663.265,1667.287,0.6636937018327953,0.00160490124470326
XAUUSD,2022-10-27 00:00:00+00:00,2022-10-31 00:00:00+00:00,short,1667.287,1643.388,0.6455469495907166,0.009253311846291997
EURUSD,2022-06-15 00:00:00+00:00,2022-11-03 00:00:00+00:00,short,1.04368,0.98141,1.3039594300502801,0.07779928111033162
EURUSD,2022-11-03 00:00:00+00:00,2022-11-07 00:00:00+00:00,long,0.98141,0.99282,0.8743350483061205,0.010165132718408085
XAUUSD,2022-10-31 00:00:00+00:00,2022-11-07 00:00:00+00:00,long,1643.388,1672.698,0.6694171741047853,0.011939126592753133
XAUUSD,2022-11-07 00:00:00+00:00,2022-11-28 00:00:00+00:00,short,1672.698,1750.697,0.5869221364764816,-0.027368562479915065
EURUSD,2022-11-07 00:00:00+00:00,2022-11-29 00:00:00+00:00,short,0.99282,1.03432,0.7938578970661523,-0.033183359247643256
EURUSD,2022-11-29 00:00:00+00:00,2022-12-01 00:00:00+00:00,long,1.03432,1.04228,0.776317451824531,0.005974443998495062
US500,2022-09-09 00:00:00+00:00,2022-12-01 00:00:00+00:00,short,236.545,222.724,0.24664166112998068,0.01441093406530453
