exit_time,symbol,position,pnl
2020-10-14 00:00:00+00:00,US500,0.0,
2020-10-14 00:00:00+00:00,USDJPY,0.0,
2020-10-14 00:00:00+00:00,XAUUSD,0.0,
2020-10-15 00:00:00+00:00,EURUSD,0.0,
2020-10-15 00:00:00+00:00,GBPUSD,0.0,
2020-10-15 00:00:00+00:00,US500,0.0,
2020-10-15 00:00:00+00:00,USDJPY,0.0,
2020-10-15 00:00:00+00:00,XAUUSD,0.0,
2020-10-16 00:00:00+00:00,EURUSD,0.0,
2020-10-16 00:00:00+00:00,GBPUSD,0.0,
2020-10-16 00:00:00+00:00,US500,0.0,
2020-10-16 00:00:00+00:00,USDJPY,0.0,
2020-10-16 00:00:00+00:00,XAUUSD,0.0,
2020-10-18 00:00:00+00:00,EURUSD,0.0,
2020-10-18 00:00:00+00:00,GBPUSD,0.0,
2020-10-18 00:00:00+00:00,US500,0.0,
2020-10-18 00:00:00+00:00,USDJPY,0.0,
2020-10-18 00:00:00+00:00,XAUUSD,0.0,
2020-10-19 00:00:00+00:00,EURUSD,0.0,
2020-10-19 00:00:00+00:00,GBPUSD,0.0,
2020-10-19 00:00:00+00:00,US500,0.0,
2020-10-19 00:00:00+00:00,USDJPY,0.0,
2020-10-19 00:00:00+00:00,XAUUSD,0.0,
2020-10-20 00:00:00+00:00,EURUSD,0.0,
2020-10-20 00:00:00+00:00,GBPUSD,0.0,
2020-10-20 00:00:00+00:00,US500,0.0,
2020-10-20 00:00:00+00:00,USDJPY,0.0,
2020-10-20 00:00:00+00:00,XAUUSD,0.0,
2020-10-21 00:00:00+00:00,EURUSD,0.0,
2020-10-21 00:00:00+00:00,GBPUSD,0.0,
2020-10-21 00:00:00+00:00,US500,0.0,
2020-10-21 00:00:00+00:00,USDJPY,0.0,
2020-10-21 00:00:00+00:00,XAUUSD,0.0,
2020-10-22 00:00:00+00:00,EURUSD,0.0,
2020-10-22 00:00:00+00:00,GBPUSD,0.0,
2020-10-22 00:00:00+00:00,US500,0.0,
2020-10-22 00:00:00+00:00,USDJPY,0.0,
2020-10-22 00:00:00+00:00,XAUUSD,0.0,
2020-10-23 00:00:00+00:00,EURUSD,0.0,
2020-10-23 00:00:00+00:00,GBPUSD,0.0,
2020-10-23 00:00:00+00:00,US500,0.0,
2020-10-23 00:00:00+00:00,USDJPY,0.0,
2020-10-23 00:00:00+00:00,XAUUSD,0.0,
2020-10-25 00:00:00+00:00,EURUSD,0.0,
2020-10-25 00:00:00+00:00,GBPUSD,0.0,
2020-10-25 00:00:00+00:00,US500,0.0,
2020-10-25 00:00:00+00:00,USDJPY,0.0,
2020-10-25 00:00:00+00:00,XAUUSD,0.0,
2020-10-26 00:00:00+00:00,EURUSD,0.0,
2020-10-26 00:00:00+00:00,GBPUSD,0.0,
2020-10-26 00:00:00+00:00,US500,0.0,
2020-10-26 00:00:00+00:00,USDJPY,0.0,
2020-10-26 00:00:00+00:00,XAUUSD,0.0,
2020-10-27 00:00:00+00:00,EURUSD,0.0,
2020-10-27 00:00:00+00:00,GBPUSD,0.0,
2020-10-27 00:00:00+00:00,US500,0.0,
2020-10-27 00:00:00+00:00,USDJPY,0.0,
2020-10-27 00:00:00+00:00,XAUUSD,0.0,
2020-10-28 00:00:00+00:00,EURUSD,0.0,
2020-10-28 00:00:00+00:00,GBPUSD,0.0,
2020-10-28 00:00:00+00:00,US500,0.0,
2020-10-28 00:00:00+00:00,USDJPY,0.0,
2020-10-28 00:00:00+00:00,XAUUSD,0.0,
2020-10-29 00:00:00+00:00,EURUSD,0.0,
2020-10-29 00:00:00+00:00,GBPUSD,0.0,
2020-10-29 00:00:00+00:00,US500,0.0,
2020-10-29 00:00:00+00:00,USDJPY,0.0,
2020-10-29 00:00:00+00:00,XAUUSD,0.0,
2020-10-30 00:00:00+00:00,EURUSD,0.0,
2020-10-30 00:00:00+00:00,GBPUSD,0.0,
2020-10-30 00:00:00+00:00,US500,0.0,
2020-10-30 00:00:00+00:00,USDJPY,0.0,
2020-10-30 00:00:00+00:00,XAUUSD,0.0,
2020-11-01 00:00:00+00:00,EURUSD,0.0,
2020-11-01 00:00:00+00:00,GBPUSD,0.0,
2020-11-01 00:00:00+00:00,US500,0.0,
2020-11-01 00:00:00+00:00,USDJPY,0.0,
2020-11-01 00:00:00+00:00,XAUUSD,0.0,
2020-11-02 00:00:00+00:00,EURUSD,0.0,
2020-11-02 00:00:00+00:00,GBPUSD,0.0,
2020-11-02 00:00:00+00:00,US500,0.0,
2020-11-02 00:00:00+00:00,USDJPY,0.0,
2020-11-02 00:00:00+00:00,XAUUSD,0.0,
2020-11-03 00:00:00+00:00,EURUSD,0.0,
2020-11-03 00:00:00+00:00,GBPUSD,0.0,
2020-11-03 00:00:00+00:00,US500,0.0,
2020-11-03 00:00:00+00:00,USDJPY,0.0,
2020-11-03 00:00:00+00:00,XAUUSD,0.0,
2020-11-04 00:00:00+00:00,EURUSD,0.0,
2020-11-04 00:00:00+00:00,GBPUSD,0.0,
2020-11-04 00:00:00+00:00,US500,0.0,
2020-11-04 00:00:00+00:00,USDJPY,0.0,
2020-11-04 00:00:00+00:00,XAUUSD,0.0,
2020-11-05 00:00:00+00:00,EURUSD,0.0,
2020-11-05 00:00:00+00:00,GBPUSD,0.0,
2020-11-05 00:00:00+00:00,US500,0.0,
2020-11-05 00:00:00+00:00,USDJPY,0.0,
2020-11-05 00:00:00+00:00,XAUUSD,0.0,
2020-11-06 00:00:00+00:00,EURUSD,0.0,
2020-11-06 00:00:00+00:00,GBPUSD,0.0,
2020-11-06 00:00:00+00:00,US500,0.0,
2020-11-06 00:00:00+00:00,USDJPY,0.0,
2020-11-06 00:00:00+00:00,XAUUSD,0.0,
2020-11-08 00:00:00+00:00,EURUSD,0.0,
2020-11-08 00:00:00+00:00,GBPUSD,0.0,
2020-11-08 00:00:00+00:00,US500,0.0,
2020-11-08 00:00:00+00:00,USDJPY,0.0,
2020-11-08 00:00:00+00:00,XAUUSD,0.0,
2020-11-09 00:00:00+00:00,EURUSD,0.0,
2020-11-09 00:00:00+00:00,GBPUSD,0.0,
2020-11-09 00:00:00+00:00,US500,0.0,
2020-11-09 00:00:00+00:00,USDJPY,0.0,
2020-11-09 00:00:00+00:00,XAUUSD,0.0,
2020-11-10 00:00:00+00:00,EURUSD,0.0,
2020-11-10 00:00:00+00:00,GBPUSD,0.0,
2020-11-10 00:00:00+00:00,US500,0.0,
2020-11-10 00:00:00+00:00,USDJPY,0.0,
2020-11-10 00:00:00+00:00,XAUUSD,0.0,
2020-11-11 00:00:00+00:00,EURUSD,0.0,
2020-11-11 00:00:00+00:00,GBPUSD,0.0,
2020-11-11 00:00:00+00:00,US500,0.0,
2020-11-11 00:00:00+00:00,USDJPY,0.0,
2020-11-11 00:00:00+00:00,XAUUSD,0.0,
2020-11-12 00:00:00+00:00,EURUSD,0.0,
2020-11-12 00:00:00+00:00,GBPUSD,0.0,
2020-11-12 00:00:00+00:00,US500,0.0,
2020-11-12 00:00:00+00:00,USDJPY,0.0,
2020-11-12 00:00:00+00:00,XAUUSD,0.0,
2020-11-13 00:00:00+00:00,EURUSD,0.0,
2020-11-13 00:00:00+00:00,GBPUSD,0.0,
2020-11-13 00:00:00+00:00,US500,0.0,
2020-11-13 00:00:00+00:00,USDJPY,0.0,
2020-11-13 00:00:00+00:00,XAUUSD,0.0,
2020-11-15 00:00:00+00:00,EURUSD,0.0,
2020-11-15 00:00:00+00:00,GBPUSD,0.0,
2020-11-15 00:00:00+00:00,US500,0.0,
2020-11-15 00:00:00+00:00,USDJPY,0.0,
2020-11-15 00:00:00+00:00,XAUUSD,0.0,
2020-11-16 00:00:00+00:00,EURUSD,0.0,
2020-11-16 00:00:00+00:00,GBPUSD,0.0,
2020-11-16 00:00:00+00:00,US500,0.0,
2020-11-16 00:00:00+00:00,USDJPY,0.0,
2020-11-16 00:00:00+00:00,XAUUSD,0.0,
2020-11-17 00:00:00+00:00,EURUSD,0.0,
2020-11-17 00:00:00+00:00,GBPUSD,0.0,
2020-11-17 00:00:00+00:00,US500,0.0,
2020-11-17 00:00:00+00:00,USDJPY,0.0,
2020-11-17 00:00:00+00:00,XAUUSD,0.0,
2020-11-18 00:00:00+00:00,EURUSD,0.0,
2020-11-18 00:00:00+00:00,GBPUSD,0.0,
2020-11-18 00:00:00+00:00,US500,0.0,
2020-11-18 00:00:00+00:00,USDJPY,0.0,
2020-11-18 00:00:00+00:00,XAUUSD,0.0,
2020-11-19 00:00:00+00:00,EURUSD,0.0,
2020-11-19 00:00:00+00:00,GBPUSD,0.0,
2020-11-19 00:00:00+00:00,US500,0.0,
2020-11-19 00:00:00+00:00,USDJPY,0.0,
2020-11-19 00:00:00+00:00,XAUUSD,0.0,
2020-11-20 00:00:00+00:00,EURUSD,0.0,
2020-11-20 00:00:00+00:00,GBPUSD,0.0,
2020-11-20 00:00:00+00:00,US500,0.0,
2020-11-20 00:00:00+00:00,USDJPY,0.0,
2020-11-20 00:00:00+00:00,XAUUSD,0.0,
2020-11-22 00:00:00+00:00,EURUSD,0.0,
2020-11-22 00:00:00+00:00,GBPUSD,0.0,
2020-11-22 00:00:00+00:00,US500,0.0,
2020-11-22 00:00:00+00:00,USDJPY,0.0,
2020-11-22 00:00:00+00:00,XAUUSD,0.0,
2020-11-23 00:00:00+00:00,EURUSD,0.0,
2020-11-23 00:00:00+00:00,GBPUSD,0.0,
2020-11-23 00:00:00+00:00,US500,0.0,
2020-11-23 00:00:00+00:00,USDJPY,0.0,
2020-11-23 00:00:00+00:00,XAUUSD,0.0,
2020-11-24 00:00:00+00:00,EURUSD,0.0,
2020-11-24 00:00:00+00:00,GBPUSD,0.0,
2020-11-24 00:00:00+00:00,US500,0.0,
2020-11-24 00:00:00+00:00,USDJPY,0.0,
2020-11-24 00:00:00+00:00,XAUUSD,0.0,
2020-11-25 00:00:00+00:00,EURUSD,0.0,
2020-11-25 00:00:00+00:00,GBPUSD,0.0,
2020-11-25 00:00:00+00:00,US500,0.0,
2020-11-25 00:00:00+00:00,USDJPY,0.0,
2020-11-25 00:00:00+00:00,XAUUSD,0.0,
2020-11-26 00:00:00+00:00,EURUSD,0.0,
2020-11-26 00:00:00+00:00,GBPUSD,0.0,
2020-11-26 00:00:00+00:00,US500,0.0,
2020-11-26 00:00:00+00:00,USDJPY,0.0,
2020-11-26 00:00:00+00:00,XAUUSD,0.0,
2020-11-27 00:00:00+00:00,EURUSD,0.0,
2020-11-27 00:00:00+00:00,GBPUSD,0.0,
2020-11-27 00:00:00+00:00,US500,0.0,
2020-11-27 00:00:00+00:00,USDJPY,0.0,
2020-11-27 00:00:00+00:00,XAUUSD,0.0,
2020-11-29 00:00:00+00:00,EURUSD,0.0,
2020-11-29 00:00:00+00:00,GBPUSD,0.0,
2020-11-29 00:00:00+00:00,US500,0.0,
2020-11-29 00:00:00+00:00,USDJPY,0.0,
2020-11-29 00:00:00+00:00,XAUUSD,0.0,
2020-11-30 00:00:00+00:00,EURUSD,0.0,
2020-11-30 00:00:00+00:00,GBPUSD,0.0,
2020-11-30 00:00:00+00:00,US500,0.0,
2020-11-30 00:00:00+00:00,USDJPY,0.0,
2020-11-30 00:00:00+00:00,XAUUSD,0.0,
2020-12-01 00:00:00+00:00,EURUSD,0.0,
2020-12-01 00:00:00+00:00,GBPUSD,0.0,
2020-12-01 00:00:00+00:00,US500,0.0,
2020-12-01 00:00:00+00:00,USDJPY,0.0,
2020-12-01 00:00:00+00:00,XAUUSD,0.0,
2020-12-02 00:00:00+00:00,EURUSD,0.0,
2020-12-02 00:00:00+00:00,GBPUSD,0.0,
2020-12-02 00:00:00+00:00,US500,0.0,
2020-12-02 00:00:00+00:00,USDJPY,0.0,
2020-12-02 00:00:00+00:00,XAUUSD,0.0,
2020-12-03 00:00:00+00:00,EURUSD,0.0,
2020-12-03 00:00:00+00:00,GBPUSD,0.0,
2020-12-03 00:00:00+00:00,US500,0.0,
2020-12-03 00:00:00+00:00,USDJPY,0.0,
2020-12-03 00:00:00+00:00,XAUUSD,0.0,
2020-12-04 00:00:00+00:00,EURUSD,0.0,
2020-12-04 00:00:00+00:00,GBPUSD,0.0,
2020-12-04 00:00:00+00:00,US500,0.0,
2020-12-04 00:00:00+00:00,USDJPY,0.0,
2020-12-04 00:00:00+00:00,XAUUSD,0.0,
2020-12-06 00:00:00+00:00,EURUSD,0.0,
2020-12-06 00:00:00+00:00,GBPUSD,0.0,
2020-12-06 00:00:00+00:00,US500,0.0,
2020-12-06 00:00:00+00:00,USDJPY,0.0,
2020-12-06 00:00:00+00:00,XAUUSD,0.0,
2020-12-07 00:00:00+00:00,EURUSD,0.0,
2020-12-07 00:00:00+00:00,GBPUSD,0.0,
2020-12-07 00:00:00+00:00,US500,0.0,
2020-12-07 00:00:00+00:00,USDJPY,0.0,
2020-12-07 00:00:00+00:00,XAUUSD,0.0,
2020-12-08 00:00:00+00:00,EURUSD,0.0,
2020-12-08 00:00:00+00:00,GBPUSD,0.0,
2020-12-08 00:00:00+00:00,US500,0.0,
2020-12-08 00:00:00+00:00,USDJPY,0.0,
2020-12-08 00:00:00+00:00,XAUUSD,0.0,
2020-12-09 00:00:00+00:00,EURUSD,0.0,
2020-12-09 00:00:00+00:00,GBPUSD,0.0,
2020-12-09 00:00:00+00:00,US500,0.0,
2020-12-09 00:00:00+00:00,USDJPY,0.0,
2020-12-09 00:00:00+00:00,XAUUSD,0.0,
2020-12-10 00:00:00+00:00,EURUSD,0.0,
2020-12-10 00:00:00+00:00,GBPUSD,0.0,
2020-12-10 00:00:00+00:00,US500,0.0,
2020-12-10 00:00:00+00:00,USDJPY,0.0,
2020-12-10 00:00:00+00:00,XAUUSD,0.0,
2020-12-11 00:00:00+00:00,EURUSD,0.0,
2020-12-11 00:00:00+00:00,GBPUSD,0.0,
2020-12-11 00:00:00+00:00,US500,0.0,
2020-12-11 00:00:00+00:00,USDJPY,0.0,
2020-12-11 00:00:00+00:00,XAUUSD,0.0,
2020-12-13 00:00:00+00:00,EURUSD,2.0,
2020-12-13 00:00:00+00:00,GBPUSD,1.8666666666666667,
2020-12-13 00:00:00+00:00,US500,0.0,
2020-12-13 00:00:00+00:00,USDJPY,-1.3176399342974165,
2020-12-13 00:00:00+00:00,XAUUSD,-2.0,
2020-12-14 00:00:00+00:00,EURUSD,2.0,
2020-12-14 00:00:00+00:00,GBPUSD,1.8666666666666667,
2020-12-14 00:00:00+00:00,US500,0.0,
2020-12-14 00:00:00+00:00,USDJPY,-0.9252475430155369,
2020-12-14 00:00:00+00:00,XAUUSD,-2.0,
2020-12-15 00:00:00+00:00,EURUSD,1.8666666666666667,
2020-12-15 00:00:00+00:00,GBPUSD,2.0,
2020-12-15 00:00:00+00:00,US500,0.0,
2020-12-15 00:00:00+00:00,USDJPY,-1.3879941223120391,
2020-12-15 00:00:00+00:00,XAUUSD,-2.0,
2020-12-16 00:00:00+00:00,EURUSD,1.6471672640940962,
2020-12-16 00:00:00+00:00,GBPUSD,1.3615758817949946,
2020-12-16 00:00:00+00:00,US500,0.0,
2020-12-16 00:00:00+00:00,USDJPY,-0.26666666666666683,
2020-12-16 00:00:00+00:00,XAUUSD,-2.0,
2020-12-17 00:00:00+00:00,EURUSD,0.7368656606185501,
2020-12-17 00:00:00+00:00,GBPUSD,0.26666666666666683,
2020-12-17 00:00:00+00:00,US500,0.0,
2020-12-17 00:00:00+00:00,USDJPY,-1.0666666666666667,
2020-12-17 00:00:00+00:00,XAUUSD,-2.0,
2020-12-18 00:00:00+00:00,EURUSD,0.7016977880462147,
2020-12-18 00:00:00+00:00,GBPUSD,0.26666666666666683,
2020-12-18 00:00:00+00:00,US500,0.0,
2020-12-18 00:00:00+00:00,USDJPY,-1.0666666666666667,
2020-12-18 00:00:00+00:00,XAUUSD,-0.5436738619205412,
2020-12-20 00:00:00+00:00,EURUSD,2.0,
2020-12-20 00:00:00+00:00,GBPUSD,0.8509285117453511,
2020-12-20 00:00:00+00:00,US500,0.0,
2020-12-20 00:00:00+00:00,USDJPY,-1.0666666666666667,
2020-12-20 00:00:00+00:00,XAUUSD,-1.7060935319346844,
2020-12-21 00:00:00+00:00,EURUSD,1.418082729048363,
2020-12-21 00:00:00+00:00,GBPUSD,0.19666668492641648,
2020-12-21 00:00:00+00:00,US500,0.0,
2020-12-21 00:00:00+00:00,USDJPY,-1.0666666666666667,
2020-12-21 00:00:00+00:00,XAUUSD,-2.0,
2020-12-22 00:00:00+00:00,EURUSD,2.0,
2020-12-22 00:00:00+00:00,GBPUSD,-0.044752004901057574,
2020-12-22 00:00:00+00:00,US500,0.0,
2020-12-22 00:00:00+00:00,USDJPY,-0.44152546401150583,
2020-12-22 00:00:00+00:00,XAUUSD,-2.0,
2020-12-23 00:00:00+00:00,EURUSD,1.599639086131782,
2020-12-23 00:00:00+00:00,GBPUSD,0.26666666666666683,
2020-12-23 00:00:00+00:00,US500,0.0,
2020-12-23 00:00:00+00:00,USDJPY,-1.0457987153513912,
2020-12-23 00:00:00+00:00,XAUUSD,-2.0,
2020-12-24 00:00:00+00:00,EURUSD,1.8666666666666667,
2020-12-24 00:00:00+00:00,GBPUSD,0.26666666666666683,
2020-12-24 00:00:00+00:00,US500,0.0,
2020-12-24 00:00:00+00:00,USDJPY,-1.5302403119537111,
2020-12-24 00:00:00+00:00,XAUUSD,-2.0,
2020-12-25 00:00:00+00:00,EURUSD,1.8666666666666667,
2020-12-25 00:00:00+00:00,GBPUSD,0.26666666666666683,
2020-12-25 00:00:00+00:00,US500,0.0,
2020-12-25 00:00:00+00:00,USDJPY,-0.8295617688905866,
2020-12-25 00:00:00+00:00,XAUUSD,0.0,
2020-12-27 00:00:00+00:00,EURUSD,1.7760046916799372,
2020-12-27 00:00:00+00:00,GBPUSD,0.8656602329683937,
2020-12-27 00:00:00+00:00,US500,0.0,
2020-12-27 00:00:00+00:00,USDJPY,-2.0,
2020-12-27 00:00:00+00:00,XAUUSD,-2.0,
2020-12-28 00:00:00+00:00,EURUSD,2.0,
2020-12-28 00:00:00+00:00,GBPUSD,1.735267500415901,
2020-12-28 00:00:00+00:00,US500,0.0,
2020-12-28 00:00:00+00:00,USDJPY,-2.0,
2020-12-28 00:00:00+00:00,XAUUSD,-0.8660117891267077,
2020-12-29 00:00:00+00:00,EURUSD,2.0,
2020-12-29 00:00:00+00:00,GBPUSD,1.8666666666666667,
2020-12-29 00:00:00+00:00,US500,0.0,
2020-12-29 00:00:00+00:00,USDJPY,-2.0,
2020-12-29 00:00:00+00:00,XAUUSD,-0.26666666666666683,
2020-12-30 00:00:00+00:00,EURUSD,1.526473383426244,
2020-12-30 00:00:00+00:00,GBPUSD,0.9193835974867202,
2020-12-30 00:00:00+00:00,US500,0.0,
2020-12-30 00:00:00+00:00,USDJPY,-2.0,
2020-12-30 00:00:00+00:00,XAUUSD,-0.26666666666666683,
2020-12-31 00:00:00+00:00,EURUSD,1.8666666666666667,
2020-12-31 00:00:00+00:00,GBPUSD,0.26666666666666683,
2020-12-31 00:00:00+00:00,US500,0.0,
2020-12-31 00:00:00+00:00,USDJPY,-2.0,
2020-12-31 00:00:00+00:00,XAUUSD,-0.5161774300596456,
2021-01-03 00:00:00+00:00,EURUSD,1.809192600879351,
2021-01-03 00:00:00+00:00,GBPUSD,0.26666666666666683,
2021-01-03 00:00:00+00:00,US500,0.0,
2021-01-03 00:00:00+00:00,USDJPY,-2.0,
2021-01-03 00:00:00+00:00,XAUUSD,-0.06796624145511894,
2021-01-04 00:00:00+00:00,EURUSD,1.4831602682432403,
2021-01-04 00:00:00+00:00,GBPUSD,-0.07025908929494451,
2021-01-04 00:00:00+00:00,US500,0.0,
2021-01-04 00:00:00+00:00,USDJPY,-2.0,
2021-01-04 00:00:00+00:00,XAUUSD,-1.3333333333333335,
2021-01-05 00:00:00+00:00,EURUSD,-0.37444459428685295,
2021-01-05 00:00:00+00:00,GBPUSD,1.3697876942585638,
2021-01-05 00:00:00+00:00,US500,0.0,
2021-01-05 00:00:00+00:00,USDJPY,-1.0666666666666667,
2021-01-05 00:00:00+00:00,XAUUSD,-1.3333333333333335,
2021-01-06 00:00:00+00:00,EURUSD,-0.5333333333333333,
2021-01-06 00:00:00+00:00,GBPUSD,1.7812233783142009,
2021-01-06 00:00:00+00:00,US500,0.0,
2021-01-06 00:00:00+00:00,USDJPY,-1.6565316099727254,
2021-01-06 00:00:00+00:00,XAUUSD,-1.1684686680783805,
2021-01-07 00:00:00+00:00,EURUSD,0.4919136893898922,
2021-01-07 00:00:00+00:00,GBPUSD,2.0,
2021-01-07 00:00:00+00:00,US500,0.0,
2021-01-07 00:00:00+00:00,USDJPY,-2.0,
2021-01-07 00:00:00+00:00,XAUUSD,-0.3567974156532082,
2021-01-08 00:00:00+00:00,EURUSD,1.8666666666666667,
2021-01-08 00:00:00+00:00,GBPUSD,2.0,
2021-01-08 00:00:00+00:00,US500,0.0,
2021-01-08 00:00:00+00:00,USDJPY,-2.0,
2021-01-08 00:00:00+00:00,XAUUSD,-1.0666666666666667,
2021-01-10 00:00:00+00:00,EURUSD,1.8666666666666667,
2021-01-10 00:00:00+00:00,GBPUSD,2.0,
2021-01-10 00:00:00+00:00,US500,0.0,
2021-01-10 00:00:00+00:00,USDJPY,-2.0,
2021-01-10 00:00:00+00:00,XAUUSD,-1.0666666666666667,
2021-01-11 00:00:00+00:00,EURUSD,1.8666666666666667,
2021-01-11 00:00:00+00:00,GBPUSD,2.0,
2021-01-11 00:00:00+00:00,US500,0.0,
2021-01-11 00:00:00+00:00,USDJPY,-2.0,
2021-01-11 00:00:00+00:00,XAUUSD,-1.0666666666666667,
2021-01-12 00:00:00+00:00,EURUSD,1.8666666666666667,
2021-01-12 00:00:00+00:00,GBPUSD,2.0,
2021-01-12 00:00:00+00:00,US500,0.0,
2021-01-12 00:00:00+00:00,USDJPY,-2.0,
2021-01-12 00:00:00+00:00,XAUUSD,-0.26666666666666683,
2021-01-13 00:00:00+00:00,EURUSD,1.8666666666666667,
2021-01-13 00:00:00+00:00,GBPUSD,2.0,
2021-01-13 00:00:00+00:00,US500,0.0,
2021-01-13 00:00:00+00:00,USDJPY,-2.0,
2021-01-13 00:00:00+00:00,XAUUSD,-1.0666666666666667,
2021-01-14 00:00:00+00:00,EURUSD,1.8666666666666667,
2021-01-14 00:00:00+00:00,GBPUSD,2.0,
2021-01-14 00:00:00+00:00,US500,0.0,
2021-01-14 00:00:00+00:00,USDJPY,-2.0,
2021-01-14 00:00:00+00:00,XAUUSD,-1.0666666666666667,
2021-01-15 00:00:00+00:00,EURUSD,1.8666666666666667,
2021-01-15 00:00:00+00:00,GBPUSD,2.0,
2021-01-15 00:00:00+00:00,US500,0.0,
2021-01-15 00:00:00+00:00,USDJPY,-2.0,
2021-01-15 00:00:00+00:00,XAUUSD,-1.0666666666666667,
2021-01-17 00:00:00+00:00,EURUSD,1.8666666666666667,
2021-01-17 00:00:00+00:00,GBPUSD,2.0,
2021-01-17 00:00:00+00:00,US500,0.0,
2021-01-17 00:00:00+00:00,USDJPY,-2.0,
2021-01-17 00:00:00+00:00,XAUUSD,-1.0666666666666667,
2021-01-18 00:00:00+00:00,EURUSD,1.8666666666666667,
2021-01-18 00:00:00+00:00,GBPUSD,2.0,
2021-01-18 00:00:00+00:00,US500,0.0,
2021-01-18 00:00:00+00:00,USDJPY,-2.0,
2021-01-18 00:00:00+00:00,XAUUSD,-1.0666666666666667,
2021-01-19 00:00:00+00:00,EURUSD,1.7418050724346297,
2021-01-19 00:00:00+00:00,GBPUSD,1.2155933019508258,
2021-01-19 00:00:00+00:00,US500,0.0,
2021-01-19 00:00:00+00:00,USDJPY,0.15057000328262965,
2021-01-19 00:00:00+00:00,XAUUSD,-1.0792043419231194,
2021-01-20 00:00:00+00:00,EURUSD,1.3736573404753991,
2021-01-20 00:00:00+00:00,GBPUSD,0.8284879739775732,
2021-01-20 00:00:00+00:00,US500,0.0,
2021-01-20 00:00:00+00:00,USDJPY,1.0666666666666664,
2021-01-20 00:00:00+00:00,XAUUSD,-2.0,
2021-01-21 00:00:00+00:00,EURUSD,0.45471263414533103,
2021-01-21 00:00:00+00:00,GBPUSD,0.26666666666666683,
2021-01-21 00:00:00+00:00,US500,0.0,
2021-01-21 00:00:00+00:00,USDJPY,1.0666666666666664,
