ts,equity_EURUSD,equity_GBPUSD,equity_USDJPY,equity_XAUUSD,portfolio_equity
2022-01-03 00:00:00+00:00,1.0,0.999885,0.99991,0.99979,0.9998962499999999
2022-01-04 00:00:00+00:00,1.0,0.999885,0.99991,0.99979,0.9998962499999999
2022-01-05 00:00:00+00:00,1.0,0.999885,0.99991,0.99979,0.9998962499999999
2022-01-06 00:00:00+00:00,1.0,0.999885,0.99991,0.99979,0.9998962499999999
2022-01-07 00:00:00+00:00,1.0,0.999885,0.99991,0.99979,0.9998962499999999
2022-01-09 00:00:00+00:00,1.0,0.999885,0.99991,0.99979,0.9998962499999999
2022-01-10 00:00:00+00:00,1.0,0.999885,0.99991,0.99979,0.9998962499999999
2022-01-11 00:00:00+00:00,1.0,0.999885,0.99991,0.99979,0.9998962499999999
2022-01-12 00:00:00+00:00,1.0,0.999885,0.99991,0.99979,0.9998962499999999
2022-01-13 00:00:00+00:00,1.0,0.999885,0.99991,0.99979,0.9998962499999999
2022-01-14 00:00:00+00:00,1.0,0.999885,0.99991,0.99979,0.9998962499999999
2022-01-16 00:00:00+00:00,1.0,0.999885,0.99991,0.99979,0.9998962499999999
2022-01-17 00:00:00+00:00,1.0,0.999885,0.99991,0.99979,0.9998962499999999
2022-01-18 00:00:00+00:00,1.0,0.999885,0.99991,0.99979,0.9998962499999999
2022-01-19 00:00:00+00:00,1.0,0.999885,0.99991,0.99979,0.9998962499999999
2022-01-20 00:00:00+00:00,0.99992,0.999885,0.99991,0.99979,0.99987625
2022-01-21 00:00:00+00:00,0.99992,0.999885,0.99991,0.99979,0.99987625
2022-01-23 00:00:00+00:00,0.99992,0.999885,0.99991,0.99979,0.99987625
2022-01-24 00:00:00+00:00,0.99992,0.9896000074348263,0.99991,0.99979,0.9973050018587065
2022-01-25 00:00:00+00:00,0.99992,0.9896000074348263,0.99991,1.0327004353965632,1.0055326107078473
2022-01-26 00:00:00+00:00,0.99992,0.9896000074348263,0.99991,1.0327004353965632,1.0055326107078473
2022-01-27 00:00:00+00:00,0.99992,0.9896000074348263,0.99991,1.080846956628613,1.0175692410158597
2022-01-28 00:00:00+00:00,0.99992,0.94041070757854,0.99991,1.080846956628613,1.0052719160517882
2022-01-30 00:00:00+00:00,0.99992,0.94041070757854,0.99991,1.080846956628613,1.0052719160517882
2022-01-31 00:00:00+00:00,0.99992,0.94041070757854,0.99991,1.080846956628613,1.0052719160517882
2022-02-01 00:00:00+00:00,0.99992,0.94041070757854,0.99991,1.080846956628613,1.0052719160517882
2022-02-02 00:00:00+00:00,0.99992,0.9017921971635033,0.99991,1.080846956628613,0.9956172884480291
2022-02-03 00:00:00+00:00,0.99992,0.9123046953854556,0.99991,1.080846956628613,0.9982454130035171
2022-02-04 00:00:00+00:00,1.0323722902728503,0.9123046953854556,0.99991,1.080846956628613,1.0063584855717296
